timestamp_ms,value
12188889,654200
12189317,654300
12189676,654400
12190074,654500
12190432,654600
12190793,654700
12191223,654800
12191632,654900
12191989,655000
12192371,655100
12192734,655200
12193090,655300
12193438,655400
12193810,655500
12194183,655600
12194570,655700
12195355,655800
12195736,655900
12196093,656000
12196455,656100
12196808,656200
12197144,656300
12197517,656400
12197861,656500
12198208,656600
12198582,656700
12198935,656800
12199271,656900
12199607,657000
12199953,657100
12200290,657200
12200664,657300
12201393,657400
12201845,657500
12202218,657600
12202602,657700
12202974,657800
12203353,657900
12203678,658000
12204074,658100
12204350,658200
12204685,658300
12205066,658400
12205444,658500
12205817,658600
12206185,658700
12206557,658800
12206944,658900
12207732,659000
12208077,659100
12208393,659200
12208757,659300
12209144,659400
12209529,659500
12209921,659600
12210435,659700
12211001,659800
12211421,659900
12211834,660000
12219471,660100
12220226,660200
12220572,660300
12220869,660400
12221204,660500
12221564,660600
12221904,660700
12222233,660800
12222585,660900
12222961,661000
12223335,661100
12223636,661200
12223927,661300
12224277,661400
12224619,661500
12224965,661600
12225373,661700
12225783,661800
12226558,661900
12226938,662000
12227274,662100
12227666,662200
12228091,662300
12228456,662400
12228832,662500
12229188,662600
12229551,662700
12229916,662800
12230279,662900
12230648,663000
12231012,663100
12231405,663200
12231803,663300
12232594,663400
12232976,663500
12233359,663600
12233746,663700
12234128,663800
12234488,663900
12234848,664000
12235220,664100
12235625,664200
12236033,664300
12236441,664400
12236915,664500
12237384,664600
12237753,664700
12238150,664800
12238962,664900
12239341,665000
12239765,665100
12240194,665200
12240556,665300
12240952,665400
12241362,665500
12241755,665600
12242156,665700
12242541,665800
12242937,665900
12243335,666000
12243730,666100
12244109,666200
12244504,666300
12245284,666400
12245656,666500
12246040,666600
12246431,666700
12246791,666800
12247180,666900
12247570,667000
12247958,667100
12248309,667200
12248735,667300
12249109,667400
12249474,667500
12249846,667600
12250234,667700
12250591,667800
12251381,667900
12251756,668000
12252113,668100
12252500,668200
12252910,668300
12253286,668400
12253668,668500
12254048,668600
12254446,668700
12254834,668800
12255223,668900
12255620,669000
12255993,669100
12256507,669200
12256986,669300
12257802,669400
12258197,669500
12258586,669600
12258975,669700
12259385,669800
12259783,669900
12260177,670000
12268617,670100
12268986,670200
12269385,670300
12270170,670400
12270540,670500
12270921,670600
12271300,670700
12271686,670800
12272070,670900
12272472,671000
12272872,671100
12273268,671200
12273638,671300
12274037,671400
12274423,671500
12274780,671600
12275185,671700
12275616,671800
12276418,671900
12276786,672000
12277179,672100
12277597,672200
12277969,672300
12278375,672400
12278766,672500
12279142,672600
12279532,672700
12279916,672800
12280291,672900
12280688,673000
12281074,673100
12281464,673200
12281862,673300
12282674,673400
12283070,673500
12283432,673600
12283851,673700
12284239,673800
12284637,673900
12285028,674000
12285431,674100
12285815,674200
12286210,674300
12286636,674400
12287035,674500
12287426,674600
12287841,674700
12288577,674800
12289028,674900
12289417,675000
12289896,675100
12290278,675200
12290671,675300
12291071,675400
12291449,675500
12291859,675600
12292379,675700
12292756,675800
12293160,675900
12293551,676000
12293957,676100
12294371,676200
12295248,676300
12295627,676400
12296006,676500
12296381,676600
12296785,676700
12297164,676800
12297546,676900
12297929,677000
12298314,677100
12298686,677200
12299067,677300
12299460,677400
12299829,677500
12300222,677600
12300625,677700
12301415,677800
12301799,677900
12302185,678000
12302575,678100
12302967,678200
12303352,678300
12303737,678400
12304109,678500
12304489,678600
12304873,678700
12305264,678800
12305807,678900
12306203,679000
12306602,679100
12307408,679200
12307796,679300
12308167,679400
12308563,679500
12308969,679600
12309366,679700
12309773,679800
12310189,679900
12310591,680000
12319357,680100
12320092,680200
12320471,680300
12320842,680400
12321217,680500
12321578,680600
12321945,680700
12322328,680800
12322698,680900
12323071,681000
12323473,681100
12323850,681200
12324214,681300
12324587,681400
12324956,681500
12325341,681600
12326082,681700
12326549,681800
12326929,681900
12327364,682000
12327758,682100
12328127,682200
12328503,682300
12328885,682400
12329249,682500
12329650,682600
12330020,682700
12330397,682800
12330798,682900
12331172,683000
12331563,683100
12332306,683200
12332734,683300
12333127,683400
12333523,683500
12333934,683600
12334299,683700
12334709,683800
12335090,683900
12335496,684000
12335885,684100
12336299,684200
12336745,684300
12337123,684400
12337511,684500
12337899,684600
12338698,684700
12339079,684800
12339461,684900
12339848,685000
12340223,685100
12340613,685200
12340980,685300
12341356,685400
12341743,685500
12342194,685600
12342561,685700
12342928,685800
12343304,685900
12343687,686000
12344053,686100
12344867,686200
12345223,686300
12345537,686400
12345815,686500
12346125,686600
12346472,686700
12346819,686800
12347200,686900
12347576,687000
12347973,687100
12348351,687200
12348707,687300
12349063,687400
