timestamp_ms,value
4811,0
4816,100
4823,200
4828,300
4832,400
4837,500
4842,600
4846,700
4851,800
4856,900
4861,1000
5040,1100
5045,1200
5049,1300
5053,1400
5058,1500
5062,1600
5065,1700
5069,1800
5073,1900
5077,2000
5255,2100
5263,2200
5270,2300
5276,2400
5282,2500
5288,2600
5294,2700
5300,2800
5305,2900
5311,3000
5456,3100
5461,3200
5465,3300
5470,3400
5475,3500
5480,3600
5484,3700
5489,3800
5494,3900
5499,4000
5662,4100
5669,4200
5676,4300
5682,4400
5687,4500
5693,4600
5698,4700
5703,4800
5709,4900
5714,5000
5893,5100
5899,5200
5904,5300
5909,5400
5914,5500
5919,5600
5923,5700
5928,5800
5932,5900
5938,6000
6094,6100
6101,6200
6107,6300
6113,6400
6118,6500
6122,6600
6128,6700
6133,6800
6138,6900
6144,7000
6265,7100
6272,7200
6278,7300
6284,7400
6289,7500
6295,7600
6299,7700
6304,7800
6310,7900
6315,8000
6442,8100
6448,8200
6454,8300
6459,8400
6465,8500
6470,8600
6476,8700
6481,8800
6485,8900
6491,9000
6673,9100
6677,9200
6681,9300
6685,9400
6689,9500
6693,9600
6697,9700
6700,9800
6704,9900
6709,10000
6841,10100
6848,10200
6853,10300
6859,10400
6864,10500
6868,10600
6873,10700
6877,10800
6882,10900
6886,11000
7037,11100
7043,11200
7049,11300
7068,11400
7073,11500
7079,11600
7084,11700
7089,11800
7093,11900
7098,12000
7245,12100
7253,12200
7261,12300
7268,12400
7274,12500
7280,12600
7286,12700
7291,12800
7297,12900
7302,13000
7494,13100
7498,13200
7503,13300
7508,13400
7513,13500
7517,13600
7521,13700
7525,13800
7529,13900
7533,14000
7719,14100
7727,14200
7735,14300
7742,14400
7748,14500
7754,14600
7759,14700
7764,14800
7770,14900
7775,15000
7921,15100
7928,15200
7935,15300
7941,15400
7946,15500
7952,15600
7957,15700
7961,15800
7967,15900
7970,16000
8089,16100
8096,16200
8102,16300
8108,16400
8112,16500
8118,16600
8124,16700
8129,16800
8134,16900
8139,17000
8278,17100
8282,17200
8287,17300
8291,17400
8296,17500
8300,17600
8304,17700
8309,17800
8313,17900
8336,18000
8467,18100
8474,18200
8481,18300
8486,18400
8492,18500
8497,18600
8502,18700
8508,18800
8513,18900
8518,19000
8688,19100
8696,19200
8703,19300
8710,19400
8715,19500
8721,19600
8726,19700
8731,19800
8736,19900
8741,20000
8852,20100
8858,20200
8864,20300
8869,20400
8873,20500
8877,20600
8881,20700
8886,20800
8891,20900
8896,21000
9102,21100
9107,21200
9110,21300
9114,21400
9118,21500
9123,21600
9127,21700
9131,21800
9136,21900
9140,22000
9289,22100
9295,22200
9300,22300
9305,22400
9311,22500
9316,22600
9321,22700
9326,22800
9330,22900
9335,23000
9462,23100
9469,23200
9475,23300
9482,23400
9487,23500
9493,23600
9498,23700
9503,23800
9508,23900
9513,24000
9665,24100
9673,24200
9681,24300
9686,24400
9693,24500
9699,24600
9705,24700
9710,24800
9716,24900
9722,25000
9924,25100
9927,25200
9930,25300
10003,25400
10008,25500
10012,25600
10016,25700
10020,25800
10025,25900
10030,26000
10168,26100
10175,26200
10180,26300
10184,26400
10190,26500
10195,26600
10200,26700
10206,26800
10211,26900
10215,27000
10347,27100
10353,27200
10359,27300
10364,27400
10370,27500
10374,27600
10378,27700
10382,27800
10387,27900
10391,28000
10560,28100
10568,28200
10574,28300
10580,28400
10587,28500
10593,28600
10598,28700
10603,28800
10608,28900
10613,29000
10757,29100
10761,29200
10765,29300
10769,29400
10773,29500
10777,29600
10781,29700
10784,29800
10788,29900
10792,30000
11081,30100
11086,30200
11091,30300
11095,30400
11099,30500
11103,30600
11108,30700
11112,30800
11116,30900
11121,31000
11289,31100
11294,31200
11300,31300
11305,31400
11310,31500
11316,31600
11321,31700
11325,31800
11331,31900
11335,32000
11485,32100
11494,32200
11503,32300
11510,32400
11517,32500
11523,32600
11529,32700
11535,32800
11541,32900
11546,33000
11742,33100
11746,33200
11751,33300
11755,33400
11760,33500
11765,33600
11770,33700
11774,33800
11779,33900
11784,34000
12025,34100
12029,34200
12033,34300
12037,34400
12041,34500
12045,34600
12049,34700
12054,34800
12058,34900
12063,35000
12201,35100
12208,35200
12214,35300
12219,35400
12225,35500
12230,35600
12236,35700
12241,35800
12246,35900
12251,36000
12402,36100
12410,36200
12417,36300
12423,36400
12429,36500
12435,36600
12441,36700
12446,36800
12452,36900
12457,37000
12613,37100
12618,37200
12622,37300
12627,37400
12631,37500
12636,37600
12640,37700
12645,37800
12649,37900
12653,38000
12833,38100
12837,38200
12842,38300
12923,38400
12927,38500
12932,38600
12937,38700
12942,38800
12947,38900
12952,39000
13106,39100
13113,39200
13119,39300
13126,39400
13132,39500
13138,39600
13143,39700
13148,39800
13153,39900
13158,40000
13312,40100
13319,40200
13326,40300
13332,40400
13338,40500
13344,40600
13349,40700
13354,40800
13359,40900
13364,41000
13527,41100
13531,41200
13535,41300
13540,41400
13544,41500
13548,41600
13552,41700
13557,41800
13562,41900
13566,42000
13830,42100
13834,42200
13838,42300
13853,42400
13857,42500
13862,42600
13866,42700
13870,42800
13875,42900
13879,43000
14064,43100
14074,43200
14083,43300
14091,43400
14097,43500
14103,43600
14108,43700
14113,43800
14118,43900
14123,44000
14296,44100
14304,44200
14311,44300
14317,44400
14324,44500
14330,44600
14336,44700
14340,44800
14346,44900
14350,45000
14523,45100
14528,45200
14532,45300
14536,45400
14541,45500
14545,45600
14550,45700
14554,45800
14559,45900
14563,46000
14772,46100
14844,46200
14848,46300
14853,46400
14858,46500
14863,46600
14868,46700
14873,46800
14878,46900
14882,47000
15043,47100
15050,47200
15057,47300
15063,47400
15070,47500
15075,47600
15081,47700
15086,47800
15091,47900
15095,48000
15250,48100
15257,48200
15263,48300
15270,48400
15276,48500
15281,48600
15286,48700
15291,48800
15297,48900
15302,49000
15480,49100
15485,49200
15489,49300
15494,49400
15499,49500
15504,49600
15509,49700
15515,49800
15520,49900
15526,50000
15739,50100
15744,50200
15799,50300
15804,50400
15809,50500
15814,50600
15819,50700
15824,50800
15829,50900
15834,51000
15989,51100
15997,51200
16005,51300
16012,51400
16019,51500
16024,51600
16031,51700
16041,51800
16047,51900
16053,52000
16182,52100
16188,52200
16193,52300
16198,52400
16203,52500
16209,52600
16214,52700
16220,52800
16225,52900
16231,53000
16415,53100
16421,53200
16426,53300
16431,53400
16436,53500
16441,53600
16447,53700
16453,53800
16458,53900
16463,54000
16608,54100
16613,54200
16618,54300
16623,54400
16700,54500
16705,54600
16710,54700
16716,54800
16721,54900
16726,55000
16870,55100
16877,55200
16883,55300
16889,55400
16896,55500
16902,55600
16908,55700
16913,55800
16920,55900
16926,56000
17063,56100
17071,56200
17079,56300
17086,56400
17093,56500
17098,56600
17104,56700
17110,56800
17116,56900
17121,57000
17288,57100
17294,57200
17300,57300
17306,57400
17312,57500
17317,57600
17323,57700
17330,57800
17336,57900
17342,58000
17499,58100
17592,58200
17601,58300
17607,58400
17612,58500
17618,58600
17624,58700
17629,58800
17635,58900
17641,59000
17790,59100
17800,59200
17808,59300
17816,59400
17822,59500
17829,59600
17835,59700
17841,59800
17847,59900
17853,60000
17992,60100
18001,60200
18009,60300
18015,60400
18022,60500
18029,60600
18035,60700
18041,60800
18048,60900
18055,61000
18218,61100
18223,61200
18229,61300
18235,61400
18240,61500
18246,61600
18253,61700
18259,61800
18265,61900
18271,62000
18433,62100
18439,62200
18445,62300
18518,62400
18525,62500
18532,62600
18539,62700
18544,62800
18550,62900
18556,63000
18707,63100
18716,63200
18725,63300
18733,63400
18740,63500
18747,63600
18753,63700
18759,63800
18765,63900
18772,64000
18908,64100
18916,64200
18922,64300
18930,64400
18936,64500
18943,64600
18949,64700
18955,64800
18962,64900
18968,65000
19107,65100
19113,65200
19119,65300
19124,65400
19132,65500
19142,65600
19152,65700
19161,65800
19170,65900
19180,66000
19363,66100
19450,66200
19461,66300
19471,66400
19480,66500
19488,66600
19496,66700
19503,66800
19512,66900
19521,67000
19668,67100
19678,67200
19694,67300
19709,67400
19717,67500
19724,67600
19731,67700
19739,67800
19747,67900
19756,68000
19920,68100
19932,68200
19942,68300
19951,68400
19959,68500
19969,68600
19977,68700
19987,68800
19995,68900
20005,69000
20165,69100
20174,69200
20185,69300
20193,69400
20202,69500
20211,69600
20219,69700
20226,69800
20234,69900
20242,70000
20392,70100
20401,70200
20408,70300
20497,70400
20505,70500
20514,70600
20523,70700
20530,70800
20542,70900
20549,71000
20688,71100
20699,71200
20706,71300
20715,71400
20722,71500
20729,71600
20736,71700
20743,71800
20752,71900
20759,72000
20917,72100
20928,72200
20936,72300
20945,72400
20954,72500
20962,72600
20971,72700
20980,72800
20988,72900
20995,73000
21136,73100
21144,73200
21154,73300
21161,73400
21168,73500
