timestamp_ms,value
27183,95300
27192,95400
27199,95500
27207,95600
27213,95700
27221,95800
27227,95900
27234,96000
27386,96100
27397,96200
27407,96300
27417,96400
27426,96500
27434,96600
27441,96700
27449,96800
27457,96900
27466,97000
27614,97100
27623,97200
27633,97300
27643,97400
27651,97500
27661,97600
27669,97700
27678,97800
27687,97900
27697,98000
27856,98100
27865,98200
27969,98300
27980,98400
27991,98500
28004,98600
28014,98700
28024,98800
28034,98900
28044,99000
28190,99100
28202,99200
28214,99300
28223,99400
28233,99500
28243,99600
28251,99700
28260,99800
28270,99900
28278,100000
28424,100100
28436,100200
28446,100300
28455,100400
28463,100500
28473,100600
28481,100700
28490,100800
28501,100900
28513,101000
28682,101100
28693,101200
28703,101300
28712,101400
28722,101500
28733,101600
28745,101700
28756,101800
28768,101900
28780,102000
28921,102100
28933,102200
28943,102300
29012,102400
29044,102500
29056,102600
29066,102700
29077,102800
29088,102900
29097,103000
29255,103100
29267,103200
29280,103300
29292,103400
29302,103500
29312,103600
29322,103700
29332,103800
29344,103900
29357,104000
29517,104100
29530,104200
29543,104300
29555,104400
29567,104500
29578,104600
29588,104700
29598,104800
29609,104900
29620,105000
29776,105100
29792,105200
29805,105300
29821,105400
29834,105500
29845,105600
29855,105700
29866,105800
29876,105900
29885,106000
30048,106100
30057,106200
30067,106300
30109,106400
30167,106500
30178,106600
30186,106700
30195,106800
30204,106900
30215,107000
30376,107100
30391,107200
30406,107300
30422,107400
30436,107500
30450,107600
30463,107700
30477,107800
30489,107900
30502,108000
30667,108100
30682,108200
30696,108300
30707,108400
30719,108500
30731,108600
30745,108700
30758,108800
30771,108900
30784,109000
30939,109100
30954,109200
30968,109300
30982,109400
30995,109500
31008,109600
31020,109700
31034,109800
31047,109900
31061,110000
31226,110100
31238,110200
31283,110300
31354,110400
31367,110500
31379,110600
31390,110700
31403,110800
31416,110900
31430,111000
31607,111100
31624,111200
31641,111300
31654,111400
31669,111500
31685,111600
31700,111700
31713,111800
31726,111900
31737,112000
31907,112100
31922,112200
31936,112300
31949,112400
31960,112500
31974,112600
31988,112700
32001,112800
32015,112900
32029,113000
32189,113100
32205,113200
32220,113300
32234,113400
32250,113500
32265,113600
32280,113700
32295,113800
32310,113900
32325,114000
32484,114100
32535,114200
32584,114300
32624,114400
32640,114500
32655,114600
32672,114700
32688,114800
32704,114900
32718,115000
32893,115100
32912,115200
32928,115300
32945,115400
32959,115500
32975,115600
32989,115700
33003,115800
33018,115900
33031,116000
33200,116100
33216,116200
33231,116300
33246,116400
33258,116500
33273,116600
33287,116700
33303,116800
33316,116900
33331,117000
33493,117100
33510,117200
33524,117300
33539,117400
33553,117500
33566,117600
33579,117700
33593,117800
33606,117900
33621,118000
33783,118100
33829,118200
33843,118300
33914,118400
33929,118500
33945,118600
33959,118700
33973,118800
33988,118900
34004,119000
34177,119100
34194,119200
34212,119300
34226,119400
34242,119500
34255,119600
34269,119700
34284,119800
34301,119900
34329,120000
34509,120100
34527,120200
34543,120300
34559,120400
34575,120500
34594,120600
34610,120700
34626,120800
34641,120900
34657,121000
34853,121100
34875,121200
34893,121300
34908,121400
34922,121500
34935,121600
34950,121700
34965,121800
34981,121900
34996,122000
35173,122100
35189,122200
35237,122300
35250,122400
35310,122500
35324,122600
35338,122700
35353,122800
35368,122900
35384,123000
35555,123100
35573,123200
35589,123300
35605,123400
35621,123500
35638,123600
35655,123700
35671,123800
35687,123900
35704,124000
35877,124100
35896,124200
35913,124300
35931,124400
35948,124500
35965,124600
35982,124700
35998,124800
36014,124900
36032,125000
36204,125100
36226,125200
36242,125300
36262,125400
36279,125500
36297,125600
36313,125700
36329,125800
36346,125900
36363,126000
36576,126100
36623,126200
36638,126300
36653,126400
36719,126500
36736,126600
36753,126700
36771,126800
36787,126900
36805,127000
36973,127100
36992,127200
37013,127300
37031,127400
37050,127500
37070,127600
37090,127700
37112,127800
37134,127900
37154,128000
37344,128100
37367,128200
37388,128300
37414,128400
37436,128500
37458,128600
37480,128700
37501,128800
37523,128900
37542,129000
37788,129100
37811,129200
37837,129300
37863,129400
37894,129500
37920,129600
37945,129700
37967,129800
37993,129900
38015,130000
38267,130100
38288,130200
38311,130300
38396,130400
38420,130500
38444,130600
38472,130700
38497,130800
38521,130900
38542,131000
38747,131100
38772,131200
38800,131300
38828,131400
38856,131500
38881,131600
38910,131700
38933,131800
38958,131900
38982,132000
39201,132100
39226,132200
39246,132300
39270,132400
39290,132500
39312,132600
39335,132700
39357,132800
39381,132900
39402,133000
39604,133100
39634,133200
39664,133300
39689,133400
39721,133500
39749,133600
39776,133700
39802,133800
39829,133900
39857,134000
40124,134100
40151,134200
40180,134300
40274,134400
40300,134500
40326,134600
40354,134700
40379,134800
40406,134900
40437,135000
40661,135100
40690,135200
40719,135300
40744,135400
40770,135500
40802,135600
40832,135700
40859,135800
40890,135900
40917,136000
41148,136100
41175,136200
41205,136300
41230,136400
41258,136500
41292,136600
41319,136700
41346,136800
41373,136900
41401,137000
41632,137100
41664,137200
41694,137300
41722,137400
41750,137500
41779,137600
41807,137700
41831,137800
41859,137900
41889,138000
42153,138100
42178,138200
42200,138300
42228,138400
42254,138500
42282,138600
42341,138700
42397,138800
42419,138900
42445,139000
42674,139100
42705,139200
42731,139300
42758,139400
42782,139500
42808,139600
42836,139700
42866,139800
42895,139900
42922,140000
43132,140100
43163,140200
43194,140300
43217,140400
43246,140500
43272,140600
43297,140700
43322,140800
43349,140900
43378,141000
43599,141100
43633,141200
43664,141300
43691,141400
43718,141500
43744,141600
43773,141700
43800,141800
43826,141900
43852,142000
44571,142100
44596,142200
44622,142300
44648,142400
44677,142500
44765,142600
44791,142700
44856,142800
44884,142900
44912,143000
45143,143100
45167,143200
45193,143300
45216,143400
45242,143500
45264,143600
45289,143700
45309,143800
45343,143900
45368,144000
45592,144100
45618,144200
45643,144300
45669,144400
45693,144500
45720,144600
45745,144700
45770,144800
45792,144900
45819,145000
46034,145100
46061,145200
46084,145300
46108,145400
46129,145500
46155,145600
46180,145700
46201,145800
46221,145900
46244,146000
46503,146100
46536,146200
46563,146300
46587,146400
46610,146500
46634,146600
46663,146700
46724,146800
46797,146900
46823,147000
47051,147100
47079,147200
47102,147300
47123,147400
47147,147500
47172,147600
47193,147700
47214,147800
47236,147900
47260,148000
47465,148100
47486,148200
47510,148300
47535,148400
47557,148500
47581,148600
47603,148700
47628,148800
47654,148900
47681,149000
47907,149100
47932,149200
47957,149300
47978,149400
48000,149500
48024,149600
48050,149700
48072,149800
48093,149900
48115,150000
48382,150100
48406,150200
48431,150300
48456,150400
48477,150500
48498,150600
48521,150700
48544,150800
48604,150900
48626,151000
48875,151100
48900,151200
48922,151300
48944,151400
48966,151500
48986,151600
49009,151700
49032,151800
49055,151900
49077,152000
49290,152100
49314,152200
49335,152300
49358,152400
49381,152500
49402,152600
49425,152700
49451,152800
49472,152900
49492,153000
49690,153100
49716,153200
49741,153300
49765,153400
49788,153500
49811,153600
49833,153700
49856,153800
49878,153900
49899,154000
50156,154100
50177,154200
50196,154300
50217,154400
50237,154500
50258,154600
50279,154700
50301,154800
50322,154900
50343,155000
50597,155100
50621,155200
50694,155300
50717,155400
50740,155500
50761,155600
50782,155700
50806,155800
50827,155900
50848,156000
51076,156100
51099,156200
51120,156300
51145,156400
51176,156500
51196,156600
51217,156700
51239,156800
51260,156900
51281,157000
51484,157100
51513,157200
51539,157300
51561,157400
51582,157500
51603,157600
51625,157700
51648,157800
51666,157900
51689,158000
51925,158100
51944,158200
51970,158300
51994,158400
52012,158500
52032,158600
52055,158700
52074,158800
52093,158900
52113,159000
52298,159100
52348,159200
52369,159300
52436,159400
52458,159500
52477,159600
52496,159700
52517,159800
52536,159900
52556,160000
52774,160100
52799,160200
52824,160300
52847,160400
52868,160500
52889,160600
52915,160700
52941,160800
52962,160900
52987,161000
53169,161100
53196,161200
53221,161300
53244,161400
53269,161500
53300,161600
53330,161700
53357,161800
53379,161900
53406,162000
53694,162100
53715,162200
53738,162300
53763,162400
53784,162500
53806,162600
53831,162700
53857,162800
53879,162900
53937,163000
54129,163100
54205,163200
54227,163300
54248,163400
54268,163500
54290,163600
54329,163700
54355,163800
54381,163900
54405,164000
54667,164100
54688,164200
54711,164300
54732,164400
54755,164500
54775,164600
54798,164700
54824,164800
54847,164900
54871,165000
55103,165100
55126,165200
55150,165300
55175,165400
55197,165500
55219,165600
55244,165700
55267,165800
55290,165900
55317,166000
55591,166100
55617,166200
55645,166300
55667,166400
55688,166500
55712,166600
55740,166700
55770,166800
55798,166900
55830,167000
56113,167100
56136,167200
56209,167300
56230,167400
56250,167500
56271,167600
56294,167700
56319,167800
56344,167900
56366,168000
56659,168100
56685,168200
56709,168300
56730,168400
56752,168500
56772,168600
56795,168700
56821,168800
56844,168900
56866,169000
57082,169100
57106,169200
57131,169300
57158,169400
57182,169500
57206,169600
57232,169700
57259,169800
57290,169900
57313,170000
57585,170100
57607,170200
57629,170300
57649,170400
57674,170500
57694,170600
57714,170700
57734,170800
57756,170900
57776,171000
58080,171100
58106,171200
58163,171300
58186,171400
58210,171500
58232,171600
58253,171700
58328,171800
58350,171900
58373,172000
58637,172100
58660,172200
58681,172300
58704,172400
58726,172500
58746,172600
58766,172700
58786,172800
58809,172900
58830,173000
59139,173100
59163,173200
59185,173300
59209,173400
59235,173500
59257,173600
59280,173700
59300,173800
59321,173900
59342,174000
59645,174100
59671,174200
59695,174300
59721,174400
59748,174500
59775,174600
59798,174700
59820,174800
59841,174900
59865,175000
60150,175100
60210,175200
60239,175300
60266,175400
60293,175500
60373,175600
60400,175700
60429,175800
60455,175900
60486,176000
60764,176100
60793,176200
60818,176300
60843,176400
60870,176500
60898,176600
60922,176700
60946,176800
60970,176900
60997,177000
61270,177100
61296,177200
61325,177300
61352,177400
61378,177500
61400,177600
61425,177700
61450,177800
61473,177900
61500,178000
61822,178100
61848,178200
61880,178300
61910,178400
61944,178500
61972,178600
62003,178700
62032,178800
62064,178900
62091,179000
62390,179100
62473,179200
62500,179300
62535,179400
62572,179500
62603,179600
62639,179700
62677,179800
62715,179900
62748,180000
63088,180100
63135,180200
63179,180300
63221,180400
63262,180500
63302,180600
63351,180700
63405,180800
63451,180900
63493,181000
63832,181100
63879,181200
63929,181300
63971,181400
64019,181500
64070,181600
64109,181700
64144,181800
64190,181900
64240,182000
64613,182100
64674,182200
64722,182300
64767,182400
64812,182500
64862,182600
64895,182700
64929,182800
65023,182900
65133,183000
65540,183100
65595,183200
65622,183300
65671,183400
65717,183500
65758,183600
65799,183700
65850,183800
65896,183900
65941,184000
66384,184100
66422,184200
66469,184300
66532,184400
66599,184500
66657,184600
66720,184700
66787,184800
66834,184900
66885,185000
67368,185100
67413,185200
67456,185300
67515,185400
67564,185500
67611,185600
67657,185700
67695,185800
67735,185900
67774,186000
68163,186100
68209,186200
68263,186300
68315,186400
68367,186500
68422,186600
68473,186700
68519,186800
68566,186900
68615,187000
68988,187100
69026,187200
69076,187300
69116,187400
69156,187500
69197,187600
69241,187700
69283,187800
69331,187900
69369,188000
69753,188100
69789,188200
69827,188300
69878,188400
69929,188500
69974,188600
70022,188700
70063,188800
70097,188900
70142,189000
70487,189100
70528,189200
70573,189300
70626,189400
70675,189500
70736,189600
70787,189700
70838,189800
70891,189900
70941,190000
71354,190100
71406,190200
71460,190300
71516,190400
71574,190500
71625,190600
71672,190700
71715,190800
71761,190900
71808,191000
72159,191100
72280,191200
72330,191300
72373,191400
72418,191500
72484,191600
72548,191700
72608,191800
72659,191900
72704,192000
73129,192100
73180,192200
73227,192300
73283,192400
73333,192500
73384,192600
73434,192700
73484,192800
73533,192900
73580,193000
73976,193100
74019,193200
74063,193300
74105,193400
74151,193500
74193,193600
74258,193700
74314,193800
74362,193900
74418,194000
74833,194100
74904,194200
74979,194300
75059,194400
75129,194500
75194,194600
75262,194700
75323,194800
75374,194900
75437,195000
75885,195100
75938,195200
75985,195300
76032,195400
76078,195500
76137,195600
76183,195700
76225,195800
76276,195900
76323,196000
76686,196100
76732,196200
76780,196300
76823,196400
76881,196500
76938,196600
76990,196700
77043,196800
77091,196900
77137,197000
77576,197100
77635,197200
77681,197300
77732,197400
77786,197500
77843,197600
77889,197700
77937,197800
77986,197900
78036,198000
78470,198100
78519,198200
78573,198300
78637,198400
78684,198500
78737,198600
78795,198700
78850,198800
78900,198900
78950,199000
79347,199100
79391,199200
79439,199300
79532,199400
79588,199500
79682,199600
79738,199700
79784,199800
79831,199900
79872,200000
80248,200100
80291,200200
80337,200300
80383,200400
80429,200500
80481,200600
80541,200700
80587,200800
80636,200900
80691,201000
81072,201100
81136,201200
81178,201300
81222,201400
81276,201500
81330,201600
81388,201700
81444,201800
81506,201900
81564,202000
81985,202100
82049,202200
82117,202300
82171,202400
82237,202500
82299,202600
82353,202700
82407,202800
82462,202900
82515,203000
82879,203100
82944,203200
83008,203300
83101,203400
83186,203500
83245,203600
83298,203700
83360,203800
83407,203900
83465,204000
83850,204100
83895,204200
83953,204300
84005,204400
84052,204500
84117,204600
84170,204700
84218,204800
84269,204900
84320,205000
84677,205100
84709,205200
84747,205300
84783,205400
84821,205500
84863,205600
84912,205700
84965,205800
85015,205900
85062,206000
85534,206100
85585,206200
85645,206300
85697,206400
85754,206500
85811,206600
85874,206700
85938,206800
85999,206900
86055,207000
86413,207100
86465,207200
86523,207300
86568,207400
86613,207500
86662,207600
86765,207700
86816,207800
86901,207900
86955,208000
87371,208100
87435,208200
87498,208300
87568,208400
87618,208500
87677,208600
87734,208700
87787,208800
87852,208900
87910,209000
88302,209100
88353,209200
88403,209300
88448,209400
88499,209500
88560,209600
88610,209700
88661,209800
88712,209900
88761,210000
89174,210100
89229,210200
89289,210300
89350,210400
89397,210500
89444,210600
89492,210700
89538,210800
89613,210900
89684,211000
90018,211100
90089,211200
90156,211300
90214,211400
90281,211500
90408,211600
90463,211700
90552,211800
90611,211900
90678,212000
91117,212100
91198,212200
91258,212300
91321,212400
91386,212500
91450,212600
91517,212700
91590,212800
91653,212900
91727,213000
92155,213100
92213,213200
92267,213300
92326,213400
92381,213500
92431,213600
92483,213700
92534,213800
92594,213900
92646,214000
93142,214100
93209,214200
93274,214300
93324,214400
93378,214500
93424,214600
93472,214700
93530,214800
93595,214900
93653,215000
94054,215100
94134,215200
94208,215300
94270,215400
94340,215500
94460,215600
94522,215700
94601,215800
94707,215900
94776,216000
95219,216100
95304,216200
95380,216300
95454,216400
95514,216500
95577,216600
95652,216700
95735,216800
95810,216900
95898,217000
96400,217100
96466,217200
96530,217300
96596,217400
96660,217500
96721,217600
96803,217700
96886,217800
96951,217900
97024,218000
97465,218100
97542,218200
97618,218300
97702,218400
97788,218500
97871,218600
97956,218700
98028,218800
98098,218900
98170,219000
98603,219100
98697,219200
98784,219300
98927,219400
98993,219500
99064,219600
99181,219700
99245,219800
99304,219900
99375,220000
99831,220100
99912,220200
99980,220300
100057,220400
100124,220500
100200,220600
100269,220700
100338,220800
100410,220900
100473,221000
100960,221100
101039,221200
101109,221300
101181,221400
101239,221500
101311,221600
101369,221700
101442,221800
101520,221900
101595,222000
102076,222100
102154,222200
102239,222300
102310,222400
102396,222500
102476,222600
102559,222700
102646,222800
102724,222900
102808,223000
103229,223100
103321,223200
103401,223300
103477,223400
103554,223500
103670,223600
103773,223700
103855,223800
103967,223900
104029,224000
104515,224100
104594,224200
104671,224300
104755,224400
104841,224500
104928,224600
105012,224700
105095,224800
105157,224900
105215,225000
105685,225100
105755,225200
105835,225300
105909,225400
105990,225500
106062,225600
106141,225700
106211,225800
106279,225900
106348,226000
106913,226100
106970,226200
107031,226300
107086,226400
107159,226500
107231,226600
107307,226700
107382,226800
107454,226900
107514,227000
107932,227100
108001,227200
108083,227300
108148,227400
108235,227500
108306,227600
108378,227700
108444,227800
108575,227900
108664,228000
109139,228100
109275,228200
109365,228300
109442,228400
109530,228500
109610,228600
109693,228700
109767,228800
109863,228900
109934,229000
110387,229100
110470,229200
110551,229300
110648,229400
110738,229500
110842,229600
